key,source,target
/468062DD434A2B18BE143CB8DC5B65AB,0,
/49142F0B4647F508B6351281CFA6C459,0,
/584977E645E0B19D27546DBAAB6C0246,0,
/634242AC402F6CFBBEC0969FEB5606EE,0,
/6D8E6AC348F6B4E2A400EC80FBBAD692,0,
/769672214EF034A278A13DA234971A5E,0,
/8305AE6E477F5F5EDEA511B6A9C85FD7,0,
/9522A28A41D5E8FBE01A85B0A36E472D,0,
/969F8105417ECBBC15B7B3805D702D88,0,
/A4F6B365475293CAAA9F7583D2FBD952,0,
/AA23B7344B85CA215D538EB015A9157F,0,
/CAC30787406DE062F77F34A87E723143,0,
/CDA2F03E4F67E8052EB9A1AF6ED4F266,0,
/DE9B084D4F84904AE46ABA864DA85913,0,
/E86C69504042651FCA88EB997503AE73,0,
/F435CEA8431F24C004C2B3824070E118,0,
/FAA7873442FC3E04557656BB004A6623,0,
/46A219F646D5B623CE8428BF3F4F94B5,0 / 100,
/C881A2F74A277FF2B089EA98725CA2A4,0 M,
/EA7261BC499886ABF5CB028285F8F9E9,0 yes / 0 no,
/0ED83BAB470C6B1342BEBA93C20BCFBC,0.0,
/1F4B9F5148C19DD693C67585157358F1,0.0,
/47DBD2384053DE72154E01BD33D085D4,0.0,
/6297FC624CD3314D8C068296DBC85C29,0.0,
/6810E55F4E7CD7C4D7A6DDBFB08A807F,0.0,
/7F4C913B428CF0B6CE675B9805E92C27,0.0,
/F7B5F9F14A99189EC13358920C23EAB1,0.0,
/4039B6D4431C9CA0B7B51A84019A4D44,0.4,
/B717804E43D6502CB0310B89D01F2287,0/0 Ready,
/58E870FA4F494193C9EB98B272128788,0/100,
/4973D09C490CF78053E02782E8A9256C,0/3,
/2A9774854AE4FB48DCB9F996CE3494E8,00:00,
/36A41C9748F941C51E9473A52EF720D9,00:00,
/A1DC69CF4D57D26C4D49829B5B29D079,00:00,
/BAFCD8F8477E6E95224648BE58820FBF,00:00,
/6639FDE94A567B48C7BA8183CF5A4D33,00:00.00,
/4D164E484C7465F4C411DDB41845D8C4,00:00:00,
/6A03E0D14BC033B855D027856E1201CB,00:00:00,
/D801A1C34D3A7D43401102860524F7FE,00:00:00,
/4A86C3B84AFAEEC5B30259AA29B2D380,01/01/1979,
/BEC7DC334E074188C6CC6B9C8A50DDC6,01:00,
/1CA8E78E43A6C83BF104A990B4D4D19C,01:30,
/520ECA2949B39890C6ED9D93DD323C27,02/05/1969,
/A431442145CE522CDDD5CFAD3AC27272,0215,
/A260483D4D312846E4258DA7672D86F3,02:00,
/B966D2014B450C12133652AFE5B8ABB0,03/NOV/1985,
/152C12F84DAD1FEF14503DA403FAC8E1,0300,
/9087872A477E710313C64A8406DE6BE9,0330,
/E5560A6B4C41057D2B735281091E7ABE,04,
/41623187438BCACA0B226DA256B94D4D,0440,
/3F991E5B478B4293DCEADF9F4E46B062,050,
/EEDAB2D24F963BE0FBC82A97D35FC048,050,
/5F260DE14BF5B515E4BEBE8D41BDE770,05:00,
/95404E3847AD67DF4E0133B0003C0DEF,07,
/C146C7BF40F9218BD4E216B8EFD63C7D,07/06/1993,
/1BA79E7B439444165853D09434FCEA65,09/01/2000,
/D7644ACE4EC8F687DE6621ABE922091F,09/01/2000,
/864020514958A4B6F22C4980AD4F11AC,0:00.00 / 0:00.00,
/FD080C2046C13BF839300CA763B1FBAA,0:00.00 / 0:00.00,
/3BD3E501413EEEBFEBCF5BA14A72E1E5,0m,
/62A73970466510457ADC0699AF8ED9EE,0m,
/0106C06C42CA656F7ADC8AA5C2A154C5,1,
/2D17ACEB4FCBE1AA79A0C0862CDCB730,1,
/5FDC6080474CF46D7B9F73A6E1186A02,1,
/6CACABC44DE671DEF9C1459F0FF4D2E0,1,
/74A2DA764C8E96506538BB87431911AC,1,
/8789883A4D8181C996475DBEF955CF3F,1,
/A14B11C8485876A32F72F698B4E91E33,1,
/BFFF6F4E4CAA75BB72C14880D3D09F95,1,
/DDAC459F49818148E782A5871741310F,1,
/E7234E1041D06C1536CCE799C306459C,1,
/E7AE78AD4A9827A0BFD636872F35D183,1,
/9E6780AB4D1C556BCA7C2D8186719BC3,1-866-347-2423,
/FA99FBC445C31B7775ADE9B259CAD93D,1.0,
/FED95B7E486AC981837CDBAF13BABFC2,1.2x MRCO,
/54EAFADC4ED777D0641F309AC55A6397,1/3,
/89DEAF1F4C9C88CF033A7BA0656FA77F,1/3,
/AD13641345353A3DBD085EA18C3A5BBC,1/3,
/1F91A2394B097A60C66984B93168A35C,10,
/339139FE414218EC657FC19E663331D0,10,
/74CBD6044F39C5BD3364598DD124C1B3,10,
/E879118A43DC029AD33BF39432997CEC,10,
/EF1270A14673FEDE38C0ABAC6030D5FE,10,
/FBDE80C04CC3BAE2FD3284A5FE21A5FD,10,
/770B6A94498E559DBFF5F084572852C1,10 rounds,
/670889554F4280066681F882A6E32BCD,100,
/67ABB86C42F7EF82BE4E91A245CFE180,100 POINTS TO WIN,
/129919EF4801463F8C55D0B7C6E5A93A,100%,
/ECFFB6C74264197AF2922999FA610A3E,100%,
/917B41D749B94A2380F2559E1A4C3994,100/100,
/380CB15C4771EEACA30390B787F0CAF0,105kg,
/5081CB3640811A525499AF95261733F6,106mm,
/F76FA7A948E441DAB87B44906401B803,10:00,
/0239F3784CC15C6E2ADEDAB4AEB660E5,10m,
/246DC3B44CBEF6790DC3F3A6566E8AC0,10m,
/5EA369154D37A4E4421898B38F09BFEA,10m,
/674988DC4F480F24B85962B0B4F75CA7,10m,
/AD51F9A0463BC6488955B49A5AA5C9A1,10m,
/B55A13F94F4F7816E3012798093B81A2,10m,
/DA9A44BD4D31E0EBF26F8DA1783389E2,10m,
/3AC8027C4E1B11E97D3CADB867AA618F,114mm,
/F25311CD446EBDB64B42C88D23DDCD12,114mm,
/F73C344B42F98869898EEF9FD34189F3,114mm,
/F8F372604BB317DD3DC0D6A8E9276A53,11:30,
/696C16F14841CD27EC460D991FA95AE4,11:33,
/694F842D4C1789ABBF16BDBD54380D71,11:52,
/863E3BB7497C83CAD7DC5A89797F8402,11:58,
/7E99475F45FD682174A3188510B85262,12,
/AD1737234B4AE5ED70AD36B5E635C0AF,12,
/06B9AA034CD1027053E9D7BDB75F42B4,12 Gauge,
/17AAAE7440519CB1721A1FB00953ED51,12 Gauge,
/1D0FCD564278CC14410C81B3739F08B1,12 Gauge,
/4A8587034C315F4A391A769515FD0245,12 Gauge,
/5A40308A474AAA4A891575AC34492ABA,12 Gauge,
/B3277BB6445CCA0684FB3C9405C0A11E,12 Gauge,
/E4492FFC4CE0A6B420086D9BE6617475,12 Gauge,
/6BFC696F436F06DB4D507D894DCC349C,12 rounds,
/AF2A0A324AF1DF847B4758A91A628CD0,122mm,
/7672E2CC4AFDB95892B77A81ED969649,1230,
/CB123CEC490CE45D332C91900C32E138,12:20,
/167A0BDF4C2FB54A039681928A1A3B69,12GA Brake,
/0CD180394512D61D3D568C8DF25458FA,13/JAN/1990,
/C2DC12724DF935BEEFD08F9E40035473,130,
/C6FF0F914D02F213FE910099AB50252E,130,
/6FDE321849F3B72FC65257B9F3B7096B,130lb,
/016288704236FC410436A79259641E9F,13:00,
/8C22F07541795314DC1BB0BE43324A3D,13:08,
/E863F884491961F23DB7998364374083,14 rounds,
/BCD33881487976575C9884BB71A4A4A6,14.5,
/0ACB2B1149A2A1F0A20AEAB154A6085F,14/DEC/1984,
/70304CC54336601CB063DC9E8A35E8E7,1440 Barricuda Avenue,
/B749D98B45A00145A0B7CFA655837033,146,
/5DBB2B914EB6A2D064BCD9B37D7C170A,15,
/91682E204EE4C06D2B16BD8BAE6F49B0,15,
/213977AC436EA7DC1567498F8CD62B82,15/03/2007,
/90F566B94EE0F538276DBC91136D9730,15/08/1994,
/6F7092284FFFB184EF407F9D2E0E43AA,150,
/75178C4242286F32D2ACC79D234A3BAC,165cm,
/9DEB304C403770D7C5BC07A180C9C2E3,17 rounds,
/00AB310145162AC2F7B5088A436E2D7C,175cm,
/DB03F7B144F122E220D6C59F2DC1E008,18,
/002CB22D448958F88EAC79B64C08DE17,18/OCT/1984,
/692C65584EC9B0F964C40EBDDD8D50A5,183cm,
/4682084F4D5D057474473D94E5B81A63,19 rounds,
/64EBACE346D8887748A959A7DA49184E,19 rounds,
/4E4E03964ED208FA72B68D94E3BA1B33,1m,
/D43097C14322E004A5C875B4BA285FE2,1m,
/FADD79AC402C1EEC84CCA78ECD20DF9B,1x,
/142EE58B41B338DADC67CE81E86B9D74,2,
/679104BC40E1D0095EA368A62B1EBCCC,2,
/9DC3390347684F9EECA2DAAF5DFCD269,2,
/AEFE7AB04B3752DDF28A2EA7198F922D,2,
/4C7051D9451B3A5C09A6159FAF50C67D,20,
/95B5609049E741B5A26871966E93F93F,20,
/E3F1931B4E53F29EDFF5C39FD47F72AB,20,
/EBADEB3F44BD8ED55EEFA79589253A7F,20 rounds,
/1BF70BC04036CAD53BE77E92DA282205,20/12/1993,
/28376A904F3DD8009EB55EAC4A8ACC0C,200 projectiles,
/4273704E466F39F0DAE30CBB942A546F,200 projectiles,
/6B9B36E5446989493290CD8F1AEA11B1,200 projectiles,
/7C89CCE94C0B14009D43D499988C6E48,200mm,
/E15A045F4FE974E77881F8A09401DF82,2019,
/72F7A7BB4CB56E6DC198D8834B369AE0,2021,
/268DEEEA489DB54249A37CA905855DF1,20:00,
/56344EA34952651DE98044BED7BB2EF9,20m,
/67C349FB4A61227185A0A3A47B437229,20m,
/8A3F8309437E5520590052B8D4030C0C,20s,
/91ECB73E4702A7D57994AF9D9A13B318,21/AUG/1988,
/1E350CD34C3966254DE7B3BD4575C780,213 PARK HOMES,
/51DAD70948BAE84F28E55596A801802A,215mm,
/69BA73FB45B27F113914339619F9941D,215mm,
/859630C3437343DFB0C5EFBB6F66FB84,215mm,
/688DD6414521738F7163D99BC3972A56,225mm,
/720FB390485F466FCB47C5B7AA1B3F1E,225mm,
/0496EE3242D34040550A7884F1054FB9,23/DEC/1982,
/BE49458241BDF35CC7C437A32B7E3E7E,2300,
/3288C2A14DA60C169CA8E8BD75E9BA4D,25,
/FBC6CE2F4E5542EA24531D90D2A8DBB1,2500,
/09BE765F4C7B05FB2C95B78D0F3D31AC,253 m/s,
/A1BEF10B49495DEEB534349C6216F522,253 m/s,
/E033652D4C1F0DD867E3C1BC828F9C19,27/08/2001,
/DAB84CD34B8535E6A4D72DB022625D17,28,
/C47B405B4B826A0A06DDC3AEC0C5BE50,285 m/s,
/A12C50A7480BECD890A4109E88E52181,28:00,
/46FAD33245DDF036529B5B8D4453E953,2nd Floor,
/5E3A5D87418F1AA8293EB69E3AA813F6,3,
/9F56ED504FB9D099255CF19B0A8AB4AD,3,
/E8C4D8FE4EB3E481461261B188261E6F,3,
/FA35597C45F0ED494C214593E3C44967,3,
/DA22155D425F669DAFDF9EAD07326675,3.0,
/D0031F06442F375FCE161F9BFB4CC51B,30,
/1ACAFDC9449CAE28BB1C0FA96036B5D6,30 rounds,
/1EB101D64F4E8D1DE09B03BB4B96307F,30 rounds,
/315BF28A45C0F8B06A49E9B316967909,30 rounds,
/321A8923495A68A035D50BA34E426DD9,30 rounds,
/443B1A9D4B4D13DFE561A698CCCF5D44,30 rounds,
/4B33EEF342ACED54CA3EB196153D0FB1,30 rounds,
/4C595C6B4188BD79BA7F1B8A00EBE5A9,30 rounds,
/690F096B4F79CB49A471349E3A229ED7,30 rounds,
/779CFB3F42FFFFBE1FA3D5978A3DDFC3,30 rounds,
/B46A63DF45091E3B984878BE7F3920CC,30 rounds,
/DA9833F8436A57D5865D41B01E111552,30 rounds,
/E73CEFA5489CEF7EF013C4AFF65206F6,30 rounds,
/F6C548DF484DB39786A9868F96578A29,30 rounds,
/653C580D4E2603EA2116929AA5094E50,30 seconds left,
/24CF283344F864378C736FB14FFA03DA,314,
/6C0BAF994638E8EDE321E6B795B193DF,344 m/s,
/32A45F414FEC453C53FD46805FB08A7E,355mm,
/2AB0405C4AE7084C0C92DBA93B8384C8,368mm,
/2C64209640C82BCCFC4F7C8667E6733A,368mm,
/6638EAFF4B3C2A3C9CBD719399DFB003,368mm,
/7AB2FCB94BBF9D957E38D99791E438CA,368mm,
/955670B54301017CCB6F6DB77E88F38C,368mm,
/BC1C5B2B4E557BBDC12110BFBCC1A6E1,368mm,
/DECED5DF4828CB4DE7ECDA94E6944ECB,368mm,
/06F2B1E64CAB44A80FC1D79BE0268A2E,375 m/s,
/4C14EFB14E67FF1D3D606A91562BEFCD,375 m/s,
/62DA66BB4FE590C6EA97F48DBE50BE96,375 m/s,
/79D1628C4B70B4E0F62E138B6BFD8B60,3A,
/4D49BADA4D527BF147350195C88DA938,3B,
/DDFCE4CC4ECB874946BF008DBF41FC3A,3C,
/044E4DF34121E29A400AD0A764D9BABD,3rdFloor,
/03E0A1674AAA50A355D967968371CB8A,4,
/4745EEAB49313B7EE3A52FA47FE0EE0C,4,
/0A92FE5D46950148DD52AF839CE720F2,"4'8""",
/10D887254B7C6D41F09B55A7C32F4818,4-6,
/FBFD98924B632693338E9DB6F243A8A1,40,
/4A7D02E0423A5BCEA393768A2AF774DF,400 m/s,
/76472D8D47C9E90F76B716A16685324A,400 m/s,
/B4D2EA5E4D6CAB791E1E468E89DC349D,400 m/s,
/E25C867047F542596E68198904597246,400 m/s,
/2B9B9F054F49B8AFDA7DF3BB9166968E,42,
/3FD86EDA41D9E38F2C4C36A4DF0AFEBC,470mm,
/E54DBC5945D62A200AE543ADAAD8BAF7,4U GAS STATION,
/192A242449E1A8C7BFA358B1F084F15E,4U Ground Floor,
/1D62C461489D9B93A0B5F0924BF5A0D6,4x Hybrid RDS,
/781A19B540C260AC068E6E8342145F3D,5,
/CB0B8822483F82388FBC2486DF488395,5,
/D2DE1AB14E3F620C02240A93CA9D3B48,5,
/136190F940C28B5E2283009FC36991D5,"5' 11""",
/0C96447D49825B2F4491B180E0ACB040,"5' 7""",
/85BB152846E91A0DEF9E27B2B925781C,"5'11""",
/3F07073A4F00D16A61CB1E87274569B2,"5'6""",
/4EC62C9A413A0B0DA55CEAAE41CBD21D,"5'9""",
/8D82078744F6DD74B9015E8D3DB3B0CA,5-8,
/8D87E4EC4C482D1436896DB7E69E63BC,5-8,
/100ED5FC4F0A86CBDF804F8E74B467FA,5.56mm x 45mm,
/18330D9640D5DFA3413D85A1E60B1A3B,5.56mm x 45mm,
/190F11D3459F6ADF24608B99438FFA0E,5.56mm x 45mm,
/1C7970214B1CAF55F75917888560F97E,5.56mm x 45mm,
/237288A34787CA53DE4F6F8A6B51FDA8,5.56mm x 45mm,
/296FD1B648FECB04BEF54F9FC544BEAD,5.56mm x 45mm,
/34976CCA4CE5419784A86DA50F8A67BE,5.56mm x 45mm,
/59FC9C5A4FC087BD0605D1ADC1CAD88A,5.56mm x 45mm,
/6090CF584BB9897C92BABC890E76327E,5.56mm x 45mm,
/63A0FD884C1E9FF565F874A08CC3B8D7,5.56mm x 45mm,
/63BD6B924FE098DA951D98B5B2BE7A77,5.56mm x 45mm,
/6E42B4584E267FE2E510DE88BF374A11,5.56mm x 45mm,
/76C8C4F24125BB237414DE999A0D44CC,5.56mm x 45mm,
/7A0FA0494A140BC5666F37BF071567F9,5.56mm x 45mm,
/875B37D74D8F1B851F4387BB2B0CC80E,5.56mm x 45mm,
/90AB8DD0409ECBBDE884E9BBCC09017D,5.56mm x 45mm,
/930CA8684C66D99A27C9D596F4273AAE,5.56mm x 45mm,
/C363D5D64723969B424E469ABC682A2F,5.56mm x 45mm,
/C68075374D9F263603200E83482565CE,5.56mm x 45mm,
/D4B067FE4B4831A88EE302B135C43FED,5.56mm x 45mm,
/E2CE8CBC4185692248D62FABD7EFA4CF,5.56mm x 45mm,
/F14B68D744B27A23BC8598AB1B01D87F,5.56mm x 45mm,
/C71D42DA46C993C43388B9BEF84F30C7,508mm,
/E3CFBD59405BA48D81B9A88D6E018531,508mm,
/EE28F34B4281FAA33543808E390CB82A,50m,
/FF40696349435785C5C20EAF1EF43776,52,
/5370BF2E46689EEB426C47B8B2694FEA,52kg,
/78FCBE5F47B89F4DD7F2BD91C5A21BB5,52ms,
/0DB640B2470C74F2ACD216A30139E4FE,540mm,
/4514A037473E0D4ECF6E468EA30E7F29,540mm,
/AB7B4EF8424BA2325FB51C80E93338C8,540mm,
/BC5F10DF41D2BEB212D51EAFD0653FBF,540mm,
/383A7832483C35839554FC93AB25F5FA,55,
/6A7E1E9849E832A9B966829EF1B86E73,559mm,
/D8FFCE624CE2D2F92D4683A136894247,5:00,
/362AC4E44ABDFBF30AA01B8FB14AA8B2,5m,
/4F514FD14DE719E2624FFF95BBEEF22B,5m,
/B3547DF345C04DCCFF4F21A9D1E032FD,5m,
/2CC4B705447E097C08D817B1245D2613,6,
/37C3AF36461FD69F8560C5B5B389B6E8,6,
/BA4FD5564A7336A18D475AA6A815F456,6/JUN/1989,
/AD2ACD6D4D000A27EA4711A3A4951EA5,60 FPS,
/567193A0427A78EF7670EAA36961ECB8,625 m/s,
/E1E27C944ED69610CA92D9A8541397E5,63kg,
/758B4FEF4257FF7518D09AA31151F01D,7,
/E0971F964939970FA8C5998702930AF4,7,
/ED28012B484B72526010E596D3CD102C,7,
/8E879714461F72FC6DBEDE9677190F6B,7.5m,
/96BAF8BC46B7594E4DC27FAD8076E39F,7.62mm x 51mm,
/EEBF489046CCB4CEC1F4D499A9B33F1A,7.62mm x 51mm,
/EF3B19D54B85D049547084B038C5D7E8,7.62mm x 51mm,
/534650BE41451FD2CBF5F09C29A7E949,7:03 PM,
/7517BA0C40374F1E89D81B9BF727AF71,7:23 PM,
/D1FB4F5848F9D242EF21C7953C399773,7:39 PM,
/B4C1579447C5AABA45A83B83CBA8EF5A,7:44 PM,
/19406CF9452E013A899664B45EEF6729,8,
/3AD4396B485AC6C661BB50A30E943643,8,
/13AE2B644D6BCF77B243179BB0ADE43B,8 rounds,
/352C9CA74C4E665B18CD37BFDE3A2272,8 rounds,
/74F740FE47DAAEA5991941A11D5EA8F0,8 rounds,
/87F99E4C4647B5DE00ABFEBC0ADFD50F,8 rounds,
/A4E91FAC4C475093010390AAEC489352,8+1,
/C2613C9B4301FCD23113ED8C05C09EA5,8+7 rounds,
/470208E347CEFBB64106A89869BACB75,8-16,
/63DC5DAF40FEA8DB733DCFA400C83226,800 m/s,
/E43EEEC846271FA818A642A6EAAC0017,850 m/s,
/73CE9AD44527BF569EF62AB6A07F47F7,870 m/s,
/D4FDDDEA4829F95A07559C841E629EDB,8:40am,
/33D7B28E48B1D1BDAE3D09A01EF5AAC3,8x Scope,
/4EF7E5694B7638295CEB9AB6216F7742,8x Scope,
/593A105142A59751826D33AF9FE94C75,90 m/s,
/979E142A4464556FF69765BB437EEEF2,90 m/s,
/C67B3B7E4223D87C2715CCB6348D4D01,90 m/s,
/ADB9068C400F78E61145F5B86E6C77D5,900 m/s,
/E4E87DAE487B9C112DE8DE812CD0B23E,900 m/s,
/51524F034D854AB19704E6889DED02B1,90mm,
/8DDAC1A342CFC5B4DA5812819C3AACF6,90mm,
/36F441784DF32EDC557328B53D77B2D0,910 m/s,
/46F7EDBE4FDC0BD5A8B1B68178A33FBA,910 m/s,
/81F9EA014D5CBEBD496FEBA44CA67F17,910 m/s,
/AAA3CE8E4C39A4E64BD4F9B3322CF556,910 m/s,
/AD61A7D348D7677C1AFCE09AD6A015CB,910 m/s,
/B6661C2641BE9463CC21D79CD3005C22,910 m/s,
/E309450140AC4D450A6D2190DCEA32C5,910 m/s,
/1EAC694542AA0B5B0C10CB976237B496,911 Transcript,
/36F265A048B6B766A48BE5B91A46F820,"911: 911, do you need Police, Fire, or Medic?
Caller: Police, there are people robbing this store.
911: OK, there are people robbing the store. Where are you, ma’am?
Caller: I’m in the.. I’m in the restroom. The women’s restroom. 
911: Have you been injured? Are you with anybody else?
Caller: No, I’m alone. My baby girl is outside somewhere. She ran away from me.
911: OK ma’am. You’re in the restroom and you’re saying you have a little girl with you?
Caller: No, she’s not with me. I don’t know where she is.
911: That’s okay, that’s okay. So what we’re going to do is get you to sit tight. Officers are on the way.
Caller: Please hurry. My girl could be anywhere.
[Gunshots and yelling heard faintly over phone]
911: Ma’am, are you okay? Ma’am?
Caller: They just killed somebody. They just killed somebody. I think it was a clerk.
911: OK I’m going to stay with you until the police arrive, alright?",
/B1C466E4461F8617C32C378F30F04EBC,911Call,
/BEF4F7FC471D8898C7A8E19406618E8C,91lb,
/4C00852B46AF0B0DFBC13DA25C23B048,95/100,
/7158B8F0497907F7982028A614B517A9,960 m/s,
/71D880B44CE945620DD85A978BA13B39,960 m/s,
/5EA201744FDEF7A1D72FDE91FE077FFE,9:01am,
/471703824DBE21B144D1FFA43C5C9286,9:30,
/6E31B41446629AF33F450C807CB8117F,9:45am,
/00B8928F4367B4E848236695EB7D56B6,9mm,
/1E6AC73242E3143C29F96DA5384DC636,9mm,
/21C9A7324ABC7033EC2552804D28759B,9mm,
/2778F02C47C703F67C8E9BB97CA67F54,9mm,
/283F18B7443712F18157039A75215538,9mm,
/36B7EFD148E79428A45EB384012C31A4,9mm,
/391D85844E057AAD07BBB5B6AC18AE77,9mm,
/3B01048B43DBA5869789B786B5402474,9mm,
/46EF8A464027E548E3EB109D9F9B0EAF,9mm,
/49EBBAF64305BCE11A683D820998667A,9mm,
/598AF57B480652B8393BE6B680518B4D,9mm,
/698AFD1549B0204CECAC558D99BD6860,9mm,
/93E4720F4D826D83DD9E0BB4ECB5664B,9mm,
/98092F9645C4409E18D69DB5095BF0BF,9mm,
/BDEED9824C9436A5166B7795EE81820F,9mm,
/D01A74264B38BFC4FD8F33BB5D58DA3D,9mm,
/D535517444869E63B775C3AFC567E865,9mm,
/0927191E44E3AEFC88280FAC7ACA0582,:{index},
/90A891D445E09C13FACFD99926EA3091,<Blue>{Blue}</><White> - </><Red>{Red}</>,
/E75EB719448B1ECB3FA239B5D934480E,"<Default>Enter your cue card text here. You can use the </><Emphasis>Emphasis</><Default> tag to color certain parts, for emphasis.</>",
/C9EE455E415F83BCE70686A049EC1E36,<Red>1</><White> - </><Blue>2</>,
/4E0E8AD145F0C47A48A4BAA07A29C6AA,<Red>Inserting...</>,
/67D31A26474F5B1660EF528774A0EEBB,<Red>Inserting...</>,
/2E967ABB409AC7CE0B005C84B7FBC0AB,<Red>{Red}</><White> - </><Blue>{Blue}</>,
/8E0B59EB46CD1A779425489BC4CC629F,<Yellow>Chat text</>,
/4EA4DB2C444381F33D3CF7BAA6295708,>,
/62739B634A449996396EC9A1F8F4E405,?,
/6D9884A8431D4F20AD3717BC978648A9,?,
/8F2548344D251CCAA047EDB52AC35BBF,?,
/25F73C8E403E1B39ED8F28844DD409DB,????,
/280BEEBA42828088C38123A81A1903A2,????,
/75F8701B416FD7591E75C5A7BC8A74E7,????,
/A3E75F16418253FB7D8B119AC9FA9980,????,
/F7D602A147A6C8D52F974A8FA998AFC5,????,
/07A6DCCD487D349E8FDADF87A7CBDD36,A,
/2D460E18485ED7C9F38A4F8C8F8DB01D,A,
/AE6937484653E4C7A215E4A83D208636,A,
/3EA525DF4678BB4AB8B244A8750F386D,A .45 semi-automatic pistol used by police and military forces globally.,
/6F6CD9134A2E58EC85E63E9AF87F9DD9,"A 9mm submachine gun, powerful albeit basic.",
/7DD277DC4BF949D32108CC8EB635AD59,A Coffee Cup,
/AB42283649FC1B66D4EA8B94E368BDCE,A Coffee Cup,
/613F1DAC49924C01E7E541B7A6513511,"A Cold War era carbine may be an unconventional choice for most departments, but this modernized variant offers power and control in a compact package.",
/798432754BBD88BF965B76918B6BC31A,"A bomb threat has been called in. Highest priority is disabling the explosives before the time runs out. Second highest priority is rescuing all of the civilians and taking out the suspects. Good luck, you'll need it.",
/44519A48473D3EEBF80A1D89CB7DB071,A car has created quite a large entry point where visibility is low from the smoke. This route while taking you to the centre of action faster is likely to be the path of higher resistance.,
/E100DE374A57D375B78EDFBF04C99320,"A compact submachine gun with a built-in reflex sight and top mounted magazine. Small, but powerful.",
/41A29F8F4EC1D3D36EBA9694EC4C5C1B,"A derivative of the AKM, using plastic instead of wood or metal as its predecessors did. Contains a rail for custom sights.",
/17BC0A374595C8733CD485871A9D197C,A desert look for your M4A1.,
/4FC3069A4CCF0D81BA8C4A9152F02A72,A desert look for your M4A1.,
/E7AAD51E4D4DB799ADF027B054AA63AC,A desert look for your M4A1.,
/0DEF432A49AFE3CC31C766973A50E180,A detailed description of the events leading up to the bad action and what the AI was doing here,
/64BD4F504B0F04DD9F42B385A5B485A7,A double barrel sawed off shotgun.,
/D494ACBB4F6D123CE861D6A9A145035E,A double barrel sawed off shotgun.,
/C67EEF514DEF09F671230B83BB966D1E,"A favourite of former soviet countries, chambered with 5.49x39mm and a folding stock, this gun is sturdy and powerful.",
/15E2D1EB4E1CBCA19AA581A5ABF51AE1,A german battle rifle known for its durability and effectiveness. A choice rifle in many a civil war.,
/167890334F70D0AAE24E2DB6EE619080,"A globally reknown handgun in the police world; slick, heavy, sharp.",
/A812F9D1426158F101AB9EB60F773B4B,"A globally reknown handgun in the police world; slick, heavy, sharp.",
/DC3215BF465D9517164CF7B899AEDA86,"A globally reknown handgun in the police world; slick, heavy, sharp.",
/CCD9F55645774B1855665EAC774F66E3,"A gunman roams the halls, hunting down civilians and killing them in an insane frenzy. Take this threat out before too many innocent lives are lost.",
